"Crash.ID","State","Month","Year","Crash.Type","Number.Fatalities","Bus.Involvement","Heavy.Rigid.Truck.Involvement","Articulated.Truck.Involvement","Speed.Limit","National.LGA.Name.2017","Christmas.Period","Easter.Period","Time.of.day"
20151226,"NSW",11,2015,"Single",1,"No","No","No","60","Penrith","No","No","Night"
20153184,"Qld",11,2015,"Multiple",3,"No","No","Yes","100",NA,"No","No","Day"
20152230,"Vic",11,2015,"Multiple",1,"No","No","No","100","Campaspe (S)","No","No","Night"
20152170,"Vic",11,2015,"Multiple",1,"No","No","Yes","100","Stonnington (C)","No","No","Day"
20151097,"NSW",11,2015,"Single",1,"No","No","No","100","Kempsey","No","No","Day"
20151304,"NSW",11,2015,"Single",1,"No","No","No","60","Liverpool Plains","No","No","Day"
20151200,"NSW",11,2015,"Single",1,"No","No","No","80","Northern Beaches","No","No","Day"
20154019,"SA",11,2015,"Multiple",1,"No","No","No","80","Playford (C)","No","No","Day"
20152061,"Vic",11,2015,"Single",1,"No","No","No","100","South Gippsland (S)","No","No","Day"
20153217,"Qld",11,2015,"Single",1,"No","No","No","60",NA,"No","No","Night"
20153066,"Qld",11,2015,"Single",1,"No","No","No","50",NA,"No","No","Day"
20153011,"Qld",11,2015,"Single",1,"No","No","No","60",NA,"No","No","Day"
20151206,"NSW",11,2015,"Multiple",1,"No","No","No","100","The Hills","No","No","Night"
20151258,"NSW",11,2015,"Multiple",1,"No","No","No","70","Hawkesbury","No","No","Day"
20153167,"Qld",11,2015,"Single",1,"No","No","No","80",NA,"No","No","Day"
20153177,"Qld",11,2015,"Multiple",1,"No","Yes","No","100",NA,"No","No","Day"
20153098,"Qld",11,2015,"Single",2,"No","Yes","No","100",NA,"No","No","Day"
20153132,"Qld",11,2015,"Single",1,"No","No","No","70",NA,"No","No","Night"
20151172,"NSW",11,2015,"Multiple",1,"No","Yes","No","100","Cabonne","No","No","Day"
20152080,"Vic",11,2015,"Multiple",1,"No","No","No","75","Greater Dandenong (C)","No","No","Day"
20153122,"Qld",10,2015,"Multiple",2,"No","No","No","100",NA,"No","No","Day"
20151321,"NSW",10,2015,"Multiple",1,"Yes","No","No","110","Dubbo Regional","No","No","Day"
20153187,"Qld",10,2015,"Single",1,"No","No","No","80",NA,"No","No","Night"
20154041,"SA",10,2015,"Multiple",1,"No","No","Yes","80","Loxton Waikerie (DC)","No","No","Day"
20157003,"NT",10,2015,"Single",1,"No","No","No","110","Roper Gulf (R)","No","No","Day"
20155137,"WA",10,2015,"Multiple",1,"No","No","No","50","Gosnells (C)","No","No","Day"
20152120,"Vic",10,2015,"Multiple",1,"No","Yes","No","100","Horsham (RC)","No","No","Day"
20155086,"WA",10,2015,"Multiple",1,"No","No","No","110",NA,"No","No","Day"
20152114,"Vic",10,2015,"Single",1,"No","No","No","100","Murrindindi (S)","No","No","Day"
20151107,"NSW",10,2015,"Single",1,"No","No","No","50","Nambucca","No","No","Day"
20153159,"Qld",10,2015,"Single",1,"No","No","No","60",NA,"No","No","Day"
20154082,"SA",10,2015,"Single",1,"No","No","No","60","Charles Sturt (C)","No","No","Day"
20154053,"SA",10,2015,"Multiple",1,"No","No","No","80","Adelaide Hills (DC)","No","No","Day"
20154031,"SA",10,2015,"Multiple",1,"No","No","Yes","80","Murray Bridge (RC)","No","No","Day"
20151061,"NSW",10,2015,"Single",1,"No","No","No","100","Federation","No","No","Night"
20152020,"Vic",10,2015,"Multiple",1,"No","No","No","80","Greater Dandenong (C)","No","No","Day"
20157023,"NT",10,2015,"Single",2,"No","No","No","110","Katherine (T)","No","No","Day"
20156010,"Tas",10,2015,"Single",1,"No","No","No",NA,"Brighton (M)","No","No","Day"
20155015,"WA",10,2015,"Multiple",1,"No","Yes","No","90","Wanneroo (C)","No","No","Night"
20152115,"Vic",10,2015,"Single",1,"No","No","No","100","Greater Shepparton (C)","No","No","Day"
20156003,"Tas",10,2015,"Single",1,"No","No","No","100","Central Highlands (M) (Tas.)","No","No","Day"
20152098,"Vic",10,2015,"Single",1,"No","No","No","60","Knox (C)","No","No","Night"
20153165,"Qld",10,2015,"Single",1,"No","No","No","80",NA,"No","No","Day"
20153055,"Qld",10,2015,"Single",1,"No","No","No","60",NA,"No","No","Night"
20153061,"Qld",10,2015,"Multiple",1,"No","No","No","100",NA,"No","No","Night"
20152082,"Vic",10,2015,"Multiple",1,"No","No","No","70","Mornington Peninsula (S)","No","No","Day"
20152045,"Vic",10,2015,"Multiple",1,"No","No","No","60","Yarra Ranges (S)","No","No","Night"
20151147,"NSW",10,2015,"Single",1,"No","No","No","100","Carrathool","No","No","Day"
20153143,"Qld",10,2015,"Single",1,"No","No","No","100",NA,"No","No","Day"
20151047,"NSW",10,2015,"Single",1,"No","No","No","70","Sydney","No","No","Night"
20151022,"NSW",10,2015,"Single",1,"No","No","No","100","Snowy Valleys","No","No","Day"
20153081,"Qld",10,2015,"Single",1,"No","No","No","60",NA,"No","No","Day"
20151126,"NSW",10,2015,"Single",1,"No","No","Yes","100","Singleton","No","No","Day"
20151195,"NSW",10,2015,"Single",1,"No","No","No","50","Lake Macquarie","No","No","Day"
20157032,"NT",10,2015,"Single",1,"No","No","No","100","Alice Springs (T)","No","No","Night"
20153126,"Qld",10,2015,"Single",1,"No","No","No","60",NA,"No","No","Day"
20151268,"NSW",10,2015,"Single",1,"No","No","No","50","Sydney","No","No","Day"
20155008,"WA",10,2015,"Multiple",2,"No","Yes","Yes","110",NA,"No","No","Day"
20155053,"WA",10,2015,"Single",1,"No","No","No","110",NA,"No","No","Night"
20154032,"SA",10,2015,"Single",1,"No","No","No","40","Tea Tree Gully (C)","No","No","Day"
20154075,"SA",10,2015,"Single",1,"No","No","No","110","Franklin Harbour (DC)","No","No","Day"
20151001,"NSW",10,2015,"Single",1,"No","No","No","50","Sutherland","No","No","Day"
20151133,"NSW",10,2015,"Single",1,"No","No","No","80","Goulburn Mulwaree","No","No","Day"
20151079,"NSW",10,2015,"Single",1,"No","No","No","100","Queanbeyan-Palerang Regional","No","No","Day"
20154060,"SA",10,2015,"Single",1,"No","No","No","110","Mid Murray (DC)","No","No","Day"
20152053,"Vic",10,2015,"Multiple",1,"No","No","Yes","100","Greater Shepparton (C)","No","No","Day"
20153168,"Qld",10,2015,"Single",1,"No","No","No","100",NA,"No","No","Day"
20153087,"Qld",10,2015,"Multiple",1,"No","Yes","No","60",NA,"No","No","Day"
20152008,"Vic",10,2015,"Multiple",1,"No","No","No","80","Whittlesea (C)","No","No","Day"
20151055,"NSW",10,2015,"Multiple",1,"No","No","No","70","Hornsby","No","No","Day"
20154066,"SA",10,2015,"Multiple",1,"No","No","No","100","Clare and Gilbert Valleys (DC)","No","No","Night"
20152123,"Vic",10,2015,"Multiple",1,"No","Yes","No","60","Wyndham (C)","No","No","Day"
20154056,"SA",10,2015,"Multiple",1,"No","No","No","50","Barossa (DC)","No","No","Day"
20152214,"Vic",10,2015,"Single",1,"No","No","No","100","Horsham (RC)","No","No","Day"
20154069,"SA",10,2015,"Single",1,"No","No","No","60","Tea Tree Gully (C)","No","No","Day"
20152142,"Vic",10,2015,"Multiple",1,"Yes","No","No","60","Yarra Ranges (S)","No","No","Day"
20154027,"SA",10,2015,"Single",1,"No","No","No","100","Kangaroo Island (DC)","No","No","Day"
20152179,"Vic",10,2015,"Multiple",1,"No","No","No","80","Hume (C)","No","No","Day"
20151291,"NSW",10,2015,"Multiple",1,"No","No","No","60","Wollongong","No","No","Night"
20154071,"SA",10,2015,"Single",1,"No","No","No","50","Wattle Range (DC)","No","No","Day"
20152049,"Vic",10,2015,"Multiple",1,"No","No","No","60","Kingston (C) (Vic.)","No","No","Night"
20156026,"Tas",10,2015,"Multiple",1,"No","Yes","No","100","Circular Head (M)","No","No","Day"
20151257,"NSW",10,2015,"Multiple",1,"No","No","Yes","100","Richmond Valley","No","No","Day"
20152027,"Vic",10,2015,"Multiple",1,"No","No","No","100","Latrobe (C) (Vic.)","No","No","Day"
20154042,"SA",10,2015,"Single",1,"No","No","No","110","Orroroo/Carrieton (DC)","No","No","Day"
20153191,"Qld",10,2015,"Multiple",1,"No","No","Yes","70",NA,"No","No","Day"
20153007,"Qld",10,2015,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20152165,"Vic",10,2015,"Single",1,"No","No","No","80","Greater Dandenong (C)","No","No","Night"
20152064,"Vic",10,2015,"Multiple",1,"No","No","No","60","Cardinia (S)","No","No","Day"
20155076,"WA",10,2015,"Multiple",1,"No","No","No","70","Rockingham (C)","No","No","Day"
20151064,"NSW",10,2015,"Multiple",1,"No","No","No","50","Tamworth Regional","No","No","Night"
20152069,"Vic",10,2015,"Multiple",1,"Yes","No","No","80","Melton (C)","No","No","Day"
20153185,"Qld",10,2015,"Single",1,"No","No","No","100",NA,"No","No","Night"
20155029,"WA",10,2015,"Single",1,"No","No","No","60","Swan (C)","No","No","Day"
20152043,"Vic",10,2015,"Multiple",1,"No","No","Yes","100","Moira (S)","No","No","Day"
20154093,"SA",10,2015,"Single",1,"No","No","No","60","Unley (C)","No","No","Day"
20151293,"NSW",10,2015,"Single",1,"No","No","No","100","Tweed","No","No","Night"
20156024,"Tas",10,2015,"Single",1,"No","No","No","100","Break O'Day (M)","No","No","Day"
20151159,"NSW",10,2015,"Multiple",3,"No","No","No","80","Nambucca","No","No","Day"
20151228,"NSW",10,2015,"Single",1,"No","No","Yes","70","Armidale Regional","No","No","Night"
20155042,"WA",10,2015,"Single",1,"No","No","No","70","Carnarvon (S)","No","No","Night"
20153075,"Qld",10,2015,"Single",1,"No","No","No","60",NA,"No","No","Day"
20152083,"Vic",10,2015,"Multiple",1,"No","No","No","70","Brimbank (C)","No","No","Night"
20151117,"NSW",10,2015,"Multiple",2,"No","Yes","No","100","Snowy Monaro Regional","No","No","Day"
20153170,"Qld",10,2015,"Multiple",1,"No","Yes","No",NA,NA,"No","No","Night"
20153041,"Qld",10,2015,"Single",1,"No","No","Yes","60",NA,"No","No","Day"
20154065,"SA",10,2015,"Single",1,"No","No","No","60","Adelaide Hills (DC)","No","No","Night"
20152063,"Vic",10,2015,"Multiple",1,"No","No","No","100","East Gippsland (S)","No","No","Day"
20151122,"NSW",10,2015,"Multiple",1,"No","No","Yes","110","Lake Macquarie","No","No","Night"
20152203,"Vic",10,2015,"Single",1,"No","No","No","80","Hume (C)","No","No","Day"
20151108,"NSW",10,2015,"Single",1,"No","No","No","80","Mid-Coast","No","No","Night"
20155130,"WA",10,2015,"Multiple",1,"No","No","Yes","80","Swan (C)","No","No","Day"
20152215,"Vic",10,2015,"Single",1,"No","No","No","110","Wangaratta (RC)","No","No","Night"
20151042,"NSW",10,2015,"Multiple",1,"No","No","No","50","Sydney","No","No","Day"
20151315,"NSW",10,2015,"Single",1,"No","No","No","80","Central Coast","No","No","Night"
20152138,"Vic",10,2015,"Multiple",1,"No","Yes","No","100","Northern Grampians (S)","No","No","Day"
20151295,"NSW",10,2015,"Single",1,"No","No","No","80","Maitland","No","No","Night"
20154049,"SA",10,2015,"Multiple",1,"No","No","No","60","Norwood Payneham St Peters (C)","No","No","Day"
20155114,"WA",10,2015,"Multiple",1,"No","No","No","70",NA,"No","No","Night"
20152050,"Vic",10,2015,"Multiple",1,"No","No","No","60","Boroondara (C)","No","No","Day"
20153059,"Qld",10,2015,"Multiple",1,"No","No","Yes","100",NA,"No","No","Night"
20154088,"SA",10,2015,"Single",1,"No","No","No","60","Port Adelaide Enfield (C)","No","No","Night"
20151302,"NSW",10,2015,"Single",1,"No","No","No","60","Central Coast","No","No","Night"
20153131,"Qld",10,2015,"Multiple",2,"No","No","No","100",NA,"No","No","Day"
20151080,"NSW",10,2015,"Multiple",2,"No","No","No","110","Bland","No","No","Night"
20152067,"Vic",10,2015,"Multiple",1,"No","No","Yes","100","Moira (S)","No","No","Day"
20153024,"Qld",10,2015,"Single",1,"No","No","Yes","60",NA,"No","No","Night"
20156032,"Tas",10,2015,"Multiple",1,"No","No","No","80","Huon Valley (M)","No","No","Day"
20154006,"SA",10,2015,"Single",1,"No","No","No","100","Unincorporated SA","No","No","Night"
20153063,"Qld",10,2015,"Single",1,"No","No","No","80",NA,"No","No","Night"
20155097,"WA",10,2015,"Single",1,"No","No","No","110","Serpentine-Jarrahdale (S)","No","No","Night"
20154083,"SA",10,2015,"Single",1,"No","No","No","80","Adelaide Hills (DC)","No","No","Day"
20153205,"Qld",10,2015,"Single",2,"No","No","No","60",NA,"No","No","Night"
20152204,"Vic",10,2015,"Multiple",1,"No","No","No","60","Greater Dandenong (C)","No","No","Night"
20151089,"NSW",10,2015,"Single",1,"No","No","No","100","Clarence Valley","No","No","Night"
20153082,"Qld",10,2015,"Single",1,"No","No","No","60",NA,"No","No","Night"
20151155,"NSW",9,2015,"Multiple",1,"No","No","No","50","Canterbury-Bankstown","No","No","Night"
20151229,"NSW",9,2015,"Multiple",1,"No","No","No","70","The Hills","No","No","Night"
20151030,"NSW",9,2015,"Single",1,"No","No","No","100","Mid-Western Regional","No","No","Day"
20153179,"Qld",9,2015,"Single",1,"No","No","No","80",NA,"No","No","Night"
20152161,"Vic",9,2015,"Single",1,"No","No","No","100","Moira (S)","No","No","Night"
20152006,"Vic",9,2015,"Single",1,"No","No","No","100","Surf Coast (S)","No","No","Day"
20155043,"WA",9,2015,"Single",1,"No","No","No","50","Belmont (C)","No","No","Night"
20152160,"Vic",9,2015,"Single",1,"No","No","No","80","Whitehorse (C)","No","No","Day"
20152184,"Vic",9,2015,"Multiple",1,"No","No","No","100","Ararat (RC)","No","No","Day"
20151176,"NSW",9,2015,"Single",1,"No","No","No","100","Tenterfield","No","No","Day"
20151087,"NSW",9,2015,"Single",1,"No","No","No","80","Eurobodalla","No","No","Day"
20152130,"Vic",9,2015,"Multiple",1,"No","No","No","100","Yarra Ranges (S)","No","No","Day"
20151156,"NSW",9,2015,"Single",1,"No","No","No","10","North Sydney","No","No","Day"
20156016,"Tas",9,2015,"Single",1,"No","No","No","100","Clarence (C)","No","No","Day"
20158004,"ACT",9,2015,"Multiple",1,"No","No","No","80","Unincorporated ACT","No","No","Day"
20151299,"NSW",9,2015,"Single",1,"No","No","No","80","Penrith","No","No","Day"
20151050,"NSW",9,2015,"Single",1,"No","No","Yes","80","Bathurst Regional","No","No","Day"
20151250,"NSW",9,2015,"Single",1,"No","No","No","60","Campbelltown","No","No","Night"
20151178,"NSW",9,2015,"Single",1,"No","No","No","100","Unincorporated","No","No","Day"
20155099,"WA",9,2015,"Single",1,"No","No","No","90","Chittering (S)","No","No","Day"
20151317,"NSW",9,2015,"Multiple",1,"No","No","Yes","100","Narromine","No","No","Day"
20151106,"NSW",9,2015,"Multiple",1,"No","No","No","100","Wollondilly","No","No","Night"
20151286,"NSW",9,2015,"Single",1,"No","No","No","50","Newcastle","No","No","Day"
20152010,"Vic",9,2015,"Single",1,"No","No","No","70","Monash (C)","No","No","Night"
20153029,"Qld",9,2015,"Single",1,"No","No","Yes","100",NA,"No","No","Day"
20153034,"Qld",9,2015,"Single",1,"No","No","No","110",NA,"No","No","Day"
20153189,"Qld",9,2015,"Multiple",1,"No","No","No","70",NA,"No","No","Day"
20153153,"Qld",9,2015,"Multiple",1,"No","No","No","60",NA,"No","No","Night"
20153044,"Qld",9,2015,"Single",1,"No","No","No","100",NA,"No","No","Day"
20156001,"Tas",9,2015,"Single",1,"No","No","No","50","Hobart (C)","No","No","Day"
20151233,"NSW",9,2015,"Multiple",1,"No","No","No","60","Central Coast","No","No","Day"
20155135,"WA",9,2015,"Single",2,"No","No","No","80","Wyndham-East Kimberley (S)","No","No","Night"
20154094,"SA",9,2015,"Multiple",1,"No","No","Yes","60","Port Lincoln (C)","No","No","Day"
20152046,"Vic",9,2015,"Multiple",1,"No","No","No","60","Surf Coast (S)","No","No","Day"
20151151,"NSW",9,2015,"Single",1,"No","No","No","80","Hawkesbury","No","No","Day"
20153004,"Qld",9,2015,"Multiple",3,"No","No","No","100",NA,"No","No","Night"
20156011,"Tas",9,2015,"Multiple",1,"No","No","Yes","110","Northern Midlands (M)","No","No","Day"
20155106,"WA",9,2015,"Single",1,"No","No","No","50","Mandurah (C)","No","No","Night"
20151016,"NSW",9,2015,"Multiple",1,"No","No","No","100","Eurobodalla","No","No","Day"
20153204,"Qld",9,2015,"Single",1,"No","No","No","60",NA,"No","No","Day"
20152201,"Vic",9,2015,"Single",1,"No","No","No","100","Campaspe (S)","No","No","Day"
20153090,"Qld",9,2015,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20153019,"Qld",9,2015,"Single",1,"No","No","No","40",NA,"No","No","Day"
20153146,"Qld",9,2015,"Single",1,"No","No","No","70",NA,"No","No","Night"
20153139,"Qld",9,2015,"Single",1,"No","No","No","60",NA,"No","No","Day"
20151116,"NSW",9,2015,"Single",1,"No","No","No","80","The Hills","No","No","Night"
20151166,"NSW",9,2015,"Multiple",1,"No","No","No","80","Wingecarribee","No","No","Day"
20155111,"WA",9,2015,"Single",1,"No","No","No",NA,"Busselton (C)","No","No","Day"
20154080,"SA",9,2015,"Single",1,"No","No","No","110","Mid Murray (DC)","No","No","Day"
20157026,"NT",9,2015,"Single",1,"No","No","No","100","Litchfield (M)","No","No","Night"
20154074,"SA",9,2015,"Multiple",1,"No","No","No","90","Salisbury (C)","No","No","Day"
20153211,"Qld",9,2015,"Single",1,"No","No","No","100",NA,"No","No","Day"
20152206,"Vic",9,2015,"Multiple",1,"No","No","No","100","Campaspe (S)","No","No","Day"
20157028,"NT",9,2015,"Multiple",1,"No","No","No","100","Litchfield (M)","No","No","Night"
20154034,"SA",9,2015,"Single",1,"No","No","No","50","Mount Barker (DC)","No","No","Day"
20152007,"Vic",9,2015,"Multiple",1,"No","Yes","No","100","Casey (C)","No","No","Day"
20154089,"SA",9,2015,"Single",1,"No","No","No","60","Victor Harbor (C)","No","No","Day"
20157021,"NT",9,2015,"Single",1,"No","No","No","70","Darwin (C)","No","No","Night"
20155096,"WA",9,2015,"Single",1,"No","No","No","60","Harvey (S)","No","No","Night"
20151140,"NSW",9,2015,"Multiple",2,"No","No","No","100","Liverpool Plains","No","No","Day"
20151307,"NSW",9,2015,"Multiple",1,"No","No","No","50","Sutherland","No","No","Day"
20151086,"NSW",9,2015,"Multiple",1,"No","No","No","100","Bega Valley","No","No","Day"
20153017,"Qld",9,2015,"Single",1,"No","No","Yes","100",NA,"No","No","Day"
20155072,"WA",9,2015,"Single",2,"No","No","No","110","Northam (S)","No","No","Day"
20151213,"NSW",9,2015,"Multiple",1,"No","No","No","60","Bathurst Regional","No","No","Day"
20152137,"Vic",9,2015,"Single",1,"No","No","No","100","Strathbogie (S)","No","No","Night"
20155122,"WA",9,2015,"Single",1,"No","No","No","110","Brookton (S)","No","No","Day"
20155030,"WA",9,2015,"Single",1,"No","No","No","110",NA,"No","No","Day"
20151046,"NSW",9,2015,"Single",1,"No","No","No","60","Newcastle","No","No","Day"
20155129,"WA",9,2015,"Multiple",1,"No","No","No","80",NA,"No","No","Day"
20153047,"Qld",9,2015,"Single",1,"No","No","No","80",NA,"No","No","Day"
20154046,"SA",9,2015,"Single",1,"No","No","No","110","Tatiara (DC)","No","No","Night"
20155120,"WA",9,2015,"Single",1,"No","No","No","60","Bayswater (C)","No","No","Night"
20151263,"NSW",9,2015,"Single",1,"No","No","No","100","Clarence Valley","No","No","Night"
20155037,"WA",9,2015,"Single",1,"No","No","No","90","Collie (S)","No","No","Day"
20154014,"SA",9,2015,"Multiple",1,"No","No","No","110","Wakefield (DC)","No","No","Night"
20152149,"Vic",9,2015,"Single",1,"No","No","No","100","Loddon (S)","No","No","Night"
20151222,"NSW",9,2015,"Single",1,"No","No","No","80","Hawkesbury","No","No","Night"
20156002,"Tas",9,2015,"Single",1,"No","No","No","100","Burnie (C)","No","No","Night"
20152113,"Vic",9,2015,"Single",1,"No","No","No","100","Yarra Ranges (S)","No","No","Night"
20153093,"Qld",9,2015,"Single",1,"No","No","No","110",NA,"No","No","Night"
20155117,"WA",9,2015,"Multiple",1,"No","No","No","90",NA,"No","No","Night"
20153113,"Qld",9,2015,"Single",1,"No","No","Yes","100",NA,"No","No","Night"
20153039,"Qld",9,2015,"Single",1,"No","No","No","100",NA,"No","No","Night"
20152119,"Vic",9,2015,"Multiple",1,"No","No","No","60","Banyule (C)","No","No","Night"
20153119,"Qld",9,2015,"Single",1,"No","No","No","100",NA,"No","No","Night"
20158005,"ACT",9,2015,"Multiple",1,"No","No","No","60","Unincorporated ACT","No","No","Night"
20152002,"Vic",8,2015,"Single",1,"No","No","No","80","Greater Dandenong (C)","No","No","Night"
20151125,"NSW",8,2015,"Single",1,"No","No","No","100","Hilltops","No","No","Night"
20152100,"Vic",8,2015,"Multiple",1,"No","No","No","100","Corangamite (S)","No","No","Day"
20151323,"NSW",8,2015,"Single",1,"No","No","No","60","Wollongong","No","No","Night"
20154076,"SA",8,2015,"Single",1,"No","No","No","60","Tea Tree Gully (C)","No","No","Night"
