"Crash.ID","State","Month","Year","Crash.Type","Bus.Involvement","Heavy.Rigid.Truck.Involvement","Articulated.Truck.Involvement","Speed.Limit","Road.User","Gender","Age","National.LGA.Name.2017","Christmas.Period","Easter.Period","Age.Group","Time.of.day"
20203004,"Qld",2,2020,"Single","No","No","No","50","Driver","Male",33,"Moreton Bay (R)","No","No","26_to_39","Day"
20201248,"NSW",2,2020,"Single","No","No","No","60","Pedestrian","Male",56,"Wollongong","No","No","40_to_64","Night"
20202177,"Vic",2,2020,"Single","No","No","No","60","Pedestrian","Male",24,"Horsham (RC)","No","No","17_to_25","Night"
20205104,"WA",2,2020,"Multiple","No","No","No","80","Driver","Female",47,NA,"No","No","40_to_64","Day"
20204078,"SA",2,2020,"Single","No","No","No","50","Pedestrian","Male",29,"Port Augusta (C)","No","No","26_to_39","Night"
20201257,"NSW",2,2020,"Single","No","No","No","50","Pedestrian","Male",66,"Northern Beaches","No","No","65_to_74","Night"
20205110,"WA",2,2020,"Single","No","Yes","No","110","Driver","Male",40,NA,"No","No","40_to_64","Day"
20202063,"Vic",2,2020,"Multiple","No","No","No","80","Driver","Male",83,"Mornington Peninsula (S)","No","No","75_or_older","Day"
20203002,"Qld",2,2020,"Multiple","No","No","Yes","100","Passenger","Male",59,"Isaac (R)","No","No","40_to_64","Night"
20201080,"NSW",2,2020,"Single","No","No","No","50","Pedestrian","Male",61,"Parramatta","No","No","40_to_64","Day"
20201035,"NSW",2,2020,"Single","No","Yes","No","40","Pedestrian","Male",21,"Sydney","No","No","17_to_25","Night"
20202167,"Vic",2,2020,"Multiple","No","No","Yes","60","Driver","Male",29,"Darebin (C)","No","No","26_to_39","Night"
20201130,"NSW",2,2020,"Multiple","No","No","Yes","80","Driver","Female",79,"Shoalhaven","No","No","75_or_older","Day"
20201102,"NSW",2,2020,"Multiple","No","No","No","50","Pedestrian","Male",13,"Parramatta","No","No","0_to_16","Night"
20206020,"Tas",2,2020,"Single","No","No","No","50","Pedestrian","Male",26,"Huon Valley (M)","No","No","26_to_39","Night"
20204042,"SA",2,2020,"Single","No","No","No","80","Pedestrian","Female",44,"Port Augusta (C)","No","No","40_to_64","Night"
20204042,"SA",2,2020,"Single","No","No","No","80","Pedestrian","Male",50,"Port Augusta (C)","No","No","40_to_64","Night"
20203174,"Qld",2,2020,"Single","No","No","No","70","Pedestrian","Male",13,"Ipswich (C)","No","No","0_to_16","Day"
20202011,"Vic",2,2020,"Multiple","No","No","No","80","Passenger","Female",95,"Kingston (C) (Vic.)","No","No","75_or_older","Day"
20201082,"NSW",2,2020,"Single","No","No","No","50","Pedestrian","Female",79,"Ku-ring-gai","No","No","75_or_older","Day"
20201181,"NSW",2,2020,"Single","No","No","No","100","Driver","Male",46,"Yass Valley","No","No","40_to_64","Night"
20202070,"Vic",2,2020,"Single","No","No","No","80","Driver","Male",67,"Latrobe (C) (Vic.)","No","No","65_to_74","Day"
20201025,"NSW",2,2020,"Multiple","No","Yes","No","80","Driver","Female",43,"Penrith","No","No","40_to_64","Day"
20201036,"NSW",2,2020,"Single","No","No","No","60","Pedestrian","Male",85,"Fairfield","No","No","75_or_older","Night"
20202183,"Vic",2,2020,"Single","No","No","Yes","100","Driver","Male",55,"Moyne (S)","No","No","40_to_64","Day"
20201102,"NSW",2,2020,"Multiple","No","No","No","50","Pedestrian","Female",11,"Parramatta","No","No","0_to_16","Night"
20203164,"Qld",2,2020,"Multiple","No","No","No","100","Motorcycle rider","Male",53,"Toowoomba (R)","No","No","40_to_64","Day"
20201237,"NSW",2,2020,"Single","No","No","No","50","Pedestrian","Male",90,"Northern Beaches","No","No","75_or_older","Day"
20201268,"NSW",2,2020,"Single","No","No","No","100","Driver","Male",23,"Temora","No","No","17_to_25","Night"
20201140,"NSW",2,2020,"Multiple","No","No","No","60","Pedal cyclist","Male",49,"Campbelltown","No","No","40_to_64","Night"
20205019,"WA",2,2020,"Multiple","No","No","No","50","Pedal cyclist","Male",26,NA,"No","No","26_to_39","Day"
20207015,"NT",1,2020,"Single","No","No","No","50","Passenger","Male",24,"Roper Gulf (R)","Yes","No","17_to_25","Day"
20205108,"WA",1,2020,"Single","No","No","No","110","Driver","Male",23,NA,"No","No","17_to_25","Day"
20201009,"NSW",1,2020,"Multiple","No","No","No","50","Pedal cyclist","Male",65,"Cumberland","No","No","65_to_74","Night"
20206021,"Tas",1,2020,"Single","Yes","No","No","50","Pedestrian","Female",56,"Burnie (C)","No","No","40_to_64","Day"
20204034,"SA",1,2020,"Single","No","No","No","110","Motorcycle rider","Male",61,"Loxton Waikerie (DC)","No","No","40_to_64","Day"
20202171,"Vic",1,2020,"Multiple","No","No","No","60","Passenger","Female",77,"Glen Eira (C)","No","No","75_or_older","Day"
20206022,"Tas",1,2020,"Multiple","No","No","No","100","Driver","Male",59,"Huon Valley (M)","No","No","40_to_64","Day"
20202117,"Vic",1,2020,"Single","No","No","No","50","Driver","Male",68,"Darebin (C)","Yes","No","65_to_74","Day"
20202182,"Vic",1,2020,"Multiple","No","No","No","60","Motorcycle rider","Male",38,"Frankston (C)","No","No","26_to_39","Day"
20204038,"SA",1,2020,"Single","No","No","No","60","Passenger","Male",80,"Salisbury (C)","No","No","75_or_older","Day"
20203176,"Qld",1,2020,"Multiple","No","No","No","60","Motorcycle rider","Male",33,"Townsville (C)","No","No","26_to_39","Day"
20203051,"Qld",1,2020,"Single","No","No","No","100","Passenger","Male",28,"Central Highlands (R) (Qld)","No","No","26_to_39","Night"
20202054,"Vic",1,2020,"Single","No","Yes","No","50","Driver","Male",26,"Yarra Ranges (S)","No","No","26_to_39","Day"
20203194,"Qld",1,2020,"Single","No","No","No","10","Pedestrian","Male",17,"Brisbane (C)","No","No","17_to_25","Night"
20204062,"SA",1,2020,"Multiple","No","No","Yes","110","Driver","Male",34,"The Coorong (DC)","No","No","26_to_39","Day"
20204061,"SA",1,2020,"Single","No","No","No","50","Pedestrian","Female",78,"Port Adelaide Enfield (C)","Yes","No","75_or_older","Day"
20202046,"Vic",1,2020,"Single","No","No","No","100","Driver","Male",41,"Warrnambool (C)","No","No","40_to_64","Night"
20201056,"NSW",1,2020,"Single","No","No","Yes","100","Pedestrian","Male",17,"Griffith","No","No","17_to_25","Night"
20201049,"NSW",1,2020,"Single","No","No","No","100","Driver","Male",28,"Cabonne","No","No","26_to_39","Day"
20201233,"NSW",1,2020,"Multiple","No","Yes","No","100","Passenger","Female",34,"Mid-Western Regional","No","No","26_to_39","Night"
20206016,"Tas",1,2020,"Multiple","No","No","No","80","Driver","Male",51,"Glenorchy (C)","No","No","40_to_64","Day"
20206006,"Tas",1,2020,"Multiple","No","No","No","50","Pedestrian","Male",40,"Launceston (C)","No","No","40_to_64","Night"
20204055,"SA",1,2020,"Multiple","No","No","No","100","Motorcycle rider","Male",27,"Murray Bridge (RC)","No","No","26_to_39","Day"
20201240,"NSW",1,2020,"Single","No","No","No","100","Driver","Male",48,"Clarence Valley","No","No","40_to_64","Night"
20204055,"SA",1,2020,"Multiple","No","No","No","100","Motorcycle rider","Male",31,"Murray Bridge (RC)","No","No","26_to_39","Day"
20202060,"Vic",1,2020,"Single","No","No","No","100","Pedestrian","Male",52,"Bass Coast (S)","No","No","40_to_64","Night"
20205036,"WA",1,2020,"Multiple","No","No","No","110","Driver","Female",64,NA,"No","No","40_to_64","Day"
20203034,"Qld",1,2020,"Single","No","No","Yes","100","Pedestrian","Male",18,"Toowoomba (R)","No","No","17_to_25","Night"
20203057,"Qld",1,2020,"Single","No","Yes","No","100","Driver","Male",39,"Isaac (R)","No","No","26_to_39","Day"
20202115,"Vic",1,2020,"Single","No","No","No","60","Pedestrian","Male",39,"Latrobe (C) (Vic.)","No","No","26_to_39","Night"
20201119,"NSW",1,2020,"Single","No","No","Yes","110","Driver","Male",54,"Cootamundra-Gundagai","Yes","No","40_to_64","Night"
20201184,"NSW",1,2020,"Single","No","No","No","100","Pedestrian","Male",54,"Clarence Valley","Yes","No","40_to_64","Night"
20202052,"Vic",1,2020,"Multiple","No","No","Yes","80","Driver","Female",30,"Horsham (RC)","No","No","26_to_39","Day"
20202117,"Vic",1,2020,"Single","No","No","No","50","Passenger","Female",53,"Darebin (C)","Yes","No","40_to_64","Day"
20201206,"NSW",1,2020,"Multiple","No","Yes","No","100","Driver","Male",46,"Eurobodalla","No","No","40_to_64","Day"
20201141,"NSW",1,2020,"Single","No","No","No","70","Pedestrian","Male",36,"Liverpool","No","No","26_to_39","Day"
20206018,"Tas",1,2020,"Single","No","No","No","100","Driver","Male",53,"Southern Midlands (M)","No","No","40_to_64","Night"
20201134,"NSW",1,2020,"Single","No","No","No","100","Driver","Male",75,"Parkes","No","No","75_or_older","Day"
20205046,"WA",1,2020,"Single","No","No","No","110","Passenger","Female",37,NA,"No","No","26_to_39","Day"
20205033,"WA",1,2020,"Multiple","No","No","No","70","Motorcycle rider","Male",28,NA,"No","No","26_to_39","Day"
20201098,"NSW",1,2020,"Multiple","No","No","No","70","Passenger","Female",67,"Central Coast","No","No","65_to_74","Day"
20205115,"WA",1,2020,"Multiple","No","No","Yes","110","Driver","Male",70,NA,"No","No","65_to_74","Night"
20205046,"WA",1,2020,"Single","No","No","No","110","Driver","Male",41,NA,"No","No","40_to_64","Day"
20204031,"SA",1,2020,"Single","No","No","No","80","Motorcycle rider","Male",33,"Barossa (DC)","No","No","26_to_39","Night"
20205036,"WA",1,2020,"Multiple","No","No","No","110","Passenger","Female",95,NA,"No","No","75_or_older","Day"
20201024,"NSW",1,2020,"Multiple","No","No","No","50","Driver","Male",80,"Cumberland","No","No","75_or_older","Day"
20202104,"Vic",1,2020,"Multiple","No","No","No","100","Passenger","Male",58,"Mitchell (S)","No","No","40_to_64","Day"
20202157,"Vic",1,2020,"Single","No","No","No","60","Driver","Female",37,"Mount Alexander (S)","No","No","26_to_39","Night"
20202069,"Vic",1,2020,"Single","No","No","Yes","100","Driver","Male",63,"Strathbogie (S)","No","No","40_to_64","Day"
20201243,"NSW",1,2020,"Single","No","No","No","60","Pedestrian","Female",79,"Ryde","No","No","75_or_older","Night"
20201017,"NSW",1,2020,"Single","No","No","No","110","Passenger","Male",19,"Wollondilly","No","No","17_to_25","Night"
20202098,"Vic",1,2020,"Multiple","No","No","No","50","Driver","Male",86,"Greater Geelong (C)","Yes","No","75_or_older","Day"
20201197,"NSW",1,2020,"Multiple","No","No","No","60","Motorcycle rider","Male",62,"Mid-Western Regional","No","No","40_to_64","Day"
20203169,"Qld",1,2020,"Multiple","No","No","Yes","100","Driver","Male",84,"Bundaberg (R)","No","No","75_or_older","Day"
20205128,"WA",1,2020,"Multiple","No","No","No","80","Motorcycle rider","Male",49,NA,"No","No","40_to_64","Day"
20202150,"Vic",1,2020,"Single","No","No","No","60","Driver","Male",25,"Hepburn (S)","No","No","17_to_25","Night"
20201269,"NSW",1,2020,"Single","No","No","No","100","Motorcycle rider","Male",56,"Upper Lachlan","No","No","40_to_64","Day"
20201171,"NSW",1,2020,"Single","No","No","No","100","Passenger","Female",30,"Bellingen","No","No","26_to_39","Night"
20201070,"NSW",1,2020,"Multiple","No","Yes","No","110","Passenger","Female",38,"Parkes","No","No","26_to_39","Day"
20205107,"WA",1,2020,"Single","No","No","No","110","Passenger","Male",21,NA,"No","No","17_to_25","Day"
20202055,"Vic",1,2020,"Multiple","No","No","No","100","Passenger","Male",43,"Murrindindi (S)","Yes","No","40_to_64","Day"
20202089,"Vic",1,2020,"Single","No","No","No","50","Pedestrian","Male",77,"Central Goldfields (S)","No","No","75_or_older","Day"
20202068,"Vic",1,2020,"Multiple","No","No","No","100","Driver","Male",22,"South Gippsland (S)","No","No","17_to_25","Day"
20201158,"NSW",1,2020,"Multiple","No","No","No","50","Pedal cyclist","Male",51,"Shoalhaven","No","No","40_to_64","Night"
20201220,"NSW",1,2020,"Single","No","No","No","100","Motorcycle rider","Male",63,"Blacktown","No","No","40_to_64","Day"
20201171,"NSW",1,2020,"Single","No","No","No","100","Driver","Male",32,"Bellingen","No","No","26_to_39","Night"
20205048,"WA",1,2020,"Multiple","No","No","No","60","Driver","Male",36,NA,"No","No","26_to_39","Day"
20205059,"WA",1,2020,"Single","No","No","No","110","Driver","Male",28,NA,"No","No","26_to_39","Night"
20201214,"NSW",1,2020,"Single","No","No","No","90","Driver","Male",32,"Port Stephens","No","No","26_to_39","Day"
20202016,"Vic",1,2020,"Single","No","No","No","50","Driver","Female",39,"Hepburn (S)","No","No","26_to_39","Night"
20203168,"Qld",1,2020,"Single","No","No","No","100","Driver","Male",39,"Whitsunday (R)","No","No","26_to_39","Day"
20201028,"NSW",1,2020,"Single","No","No","No","40","Motorcycle rider","Male",35,"Newcastle","No","No","26_to_39","Night"
20201206,"NSW",1,2020,"Multiple","No","Yes","No","100","Driver","Male",28,"Eurobodalla","No","No","26_to_39","Day"
20202118,"Vic",1,2020,"Single","No","No","No","100","Driver","Male",28,"Moyne (S)","No","No","26_to_39","Night"
20203051,"Qld",1,2020,"Single","No","No","No","100","Driver","Female",19,"Central Highlands (R) (Qld)","No","No","17_to_25","Night"
20202065,"Vic",1,2020,"Multiple","No","No","No","50","Passenger","Male",28,"Mornington Peninsula (S)","No","No","26_to_39","Night"
20202065,"Vic",1,2020,"Multiple","No","No","No","50","Passenger","Male",33,"Mornington Peninsula (S)","No","No","26_to_39","Night"
20202051,"Vic",1,2020,"Multiple","No","No","No","60","Motorcycle rider","Male",26,"Hume (C)","Yes","No","26_to_39","Night"
20203242,"Qld",1,2020,"Multiple","No","No","No","70","Motorcycle rider","Male",27,"Ipswich (C)","Yes","No","26_to_39","Night"
20202139,"Vic",1,2020,"Single","No","No","No","100","Driver","Male",48,"Central Goldfields (S)","No","No","40_to_64","Night"
20203188,"Qld",1,2020,"Single","No","No","No","100","Passenger","Male",16,"Toowoomba (R)","No","No","0_to_16","Night"
20204083,"SA",1,2020,"Multiple","No","No","No","100","Driver","Male",27,"Yorke Peninsula (DC)","No","No","26_to_39","Night"
20206023,"Tas",1,2020,"Single","No","No","No","60","Driver","Female",17,"Devonport (C)","No","No","17_to_25","Night"
20201171,"NSW",1,2020,"Single","No","No","No","100","Passenger","Female",21,"Bellingen","No","No","17_to_25","Night"
20195008,"WA",12,2019,"Single","No","No","No","110","Passenger","Male",6,NA,"No","No","0_to_16","Day"
20196025,"Tas",12,2019,"Single","No","No","No","100","Driver","Male",24,"Dorset (M)","No","No","17_to_25","Night"
20195137,"WA",12,2019,"Single","No","No","No","110","Passenger","Male",6,"Wyndham-East Kimberley (S)","No","No","0_to_16","Day"
20193110,"Qld",12,2019,"Single","No","No","No","60","Passenger","Female",17,"Cairns (R)","No","No","17_to_25","Night"
20195043,"WA",12,2019,"Single","No","No","No","80","Driver","Female",65,"Coolgardie (S)","No","No","65_to_74","Day"
20193110,"Qld",12,2019,"Single","No","No","No","60","Driver","Male",18,"Cairns (R)","No","No","17_to_25","Night"
20191320,"NSW",12,2019,"Single","No","No","No","100","Driver","Male",45,"Lismore","No","No","40_to_64","Day"
20193126,"Qld",12,2019,"Single","No","No","No","100","Passenger","Male",17,"Central Highlands (R) (Qld)","No","No","17_to_25","Night"
20196003,"Tas",12,2019,"Single","No","No","No","80","Driver","Male",19,"Derwent Valley (M)","No","No","17_to_25","Day"
20192128,"Vic",12,2019,"Multiple","No","No","No","80","Pedal cyclist","Male",16,"Greater Bendigo (C)","Yes","No","0_to_16","Night"
20198002,"ACT",12,2019,"Single","No","No","No","60","Driver","Male",28,"Unincorporated ACT","No","No","26_to_39","Day"
20191147,"NSW",12,2019,"Multiple","No","No","No","60","Passenger","Female",20,"Ryde","No","No","17_to_25","Night"
20191257,"NSW",12,2019,"Multiple","No","No","No","100","Passenger","Female",62,"Upper Lachlan","No","No","40_to_64","Day"
20192171,"Vic",12,2019,"Multiple","No","No","No","100","Motorcycle rider","Male",39,"Brimbank (C)","No","No","26_to_39","Night"
20192041,"Vic",12,2019,"Multiple","No","No","Yes","80","Passenger","Male",5,"Hepburn (S)","Yes","No","0_to_16","Day"
20195142,"WA",12,2019,"Single","No","No","No","110","Passenger","Female",31,"Murray (S)","No","No","26_to_39","Night"
20193152,"Qld",12,2019,"Multiple","No","No","No","100","Motorcycle rider","Female",54,"Mareeba (S)","No","No","40_to_64","Day"
20194032,"SA",12,2019,"Multiple","No","No","No","60","Pedestrian","Male",23,"Playford (C)","Yes","No","17_to_25","Night"
20193187,"Qld",12,2019,"Single","No","No","No","80","Driver","Male",55,"Mackay (R)","No","No","40_to_64","Day"
20191039,"NSW",12,2019,"Single","No","No","No","80","Driver","Male",36,"Shoalhaven","No","No","26_to_39","Night"
20194068,"SA",12,2019,"Single","No","No","No","100","Passenger","Female",22,NA,"No","No","17_to_25","Day"
20194036,"SA",12,2019,"Multiple","No","No","Yes","70","Motorcycle rider","Male",31,"Salisbury (C)","No","No","26_to_39","Night"
20196002,"Tas",12,2019,"Single","No","No","No","60","Motorcycle rider","Male",51,"Kingborough (M)","No","No","40_to_64","Day"
20191205,"NSW",12,2019,"Single","No","No","No","80","Driver","Male",23,"Cessnock","No","No","17_to_25","Night"
20192147,"Vic",12,2019,"Multiple","No","Yes","Yes","50","Driver","Male",50,"Whittlesea (C)","No","No","40_to_64","Day"
20191315,"NSW",12,2019,"Multiple","No","No","No","110","Motorcycle rider","Male",26,"Dubbo Regional","Yes","No","26_to_39","Night"
20192240,"Vic",12,2019,"Single","No","No","No","100","Driver","Male",56,"Colac-Otway (S)","No","No","40_to_64","Day"
20191235,"NSW",12,2019,"Single","No","No","No","100","Driver","Male",30,"Singleton","No","No","26_to_39","Night"
20192220,"Vic",12,2019,"Multiple","No","No","No",NA,"Driver","Female",43,"Frankston (C)","No","No","40_to_64","Day"
20191269,"NSW",12,2019,"Single","No","No","No","100","Driver","Male",28,"Eurobodalla","No","No","26_to_39","Night"
20193177,"Qld",12,2019,"Multiple","No","No","No","60","Motorcycle rider","Male",35,"Brisbane (C)","No","No","26_to_39","Day"
20194110,"SA",12,2019,"Single","No","No","No","50","Pedal cyclist","Male",38,"Tea Tree Gully (C)","No","No","26_to_39","Night"
20191001,"NSW",12,2019,"Single","No","No","No","100","Driver","Male",18,"Parkes","Yes","No","17_to_25","Day"
20197013,"NT",12,2019,"Multiple","No","No","No","60","Passenger","Male",35,"Alice Springs (T)","Yes","No","26_to_39","Night"
20197022,"NT",12,2019,"Single","No","No","No","130","Driver","Female",28,"Roper Gulf (R)","No","No","26_to_39","Day"
20197013,"NT",12,2019,"Multiple","No","No","No","60","Passenger","Female",32,"Alice Springs (T)","Yes","No","26_to_39","Night"
20193053,"Qld",12,2019,"Multiple","No","No","No","100","Driver","Male",57,"Mackay (R)","No","No","40_to_64","Day"
20197013,"NT",12,2019,"Multiple","No","No","No","60","Driver","Male",27,"Alice Springs (T)","Yes","No","26_to_39","Night"
20195136,"WA",12,2019,"Multiple","No","No","No","100","Motorcycle rider","Male",76,"Cockburn (C)","No","No","75_or_older","Day"
